parcel_id,zoning,lot_sqft
5369981,RD (f12.0; a370; d0.4),5726
5370069,RD (f15.0; a555; d0.45),6324
5370134,RM (u4) (x18),3599
5370232,RM (u4) (x18),3600
5373786,RD (f24.0; a555; d0.45),8693
5370463,RM (u4) (x18),48131
5370572,RD (f15.0; a555; d0.45),6215
5370793,CR 2.0 (c2.0; r2.0) SS2  (x293),12469
5370818,RD (f24.0; a555; d0.45),8398
5370886,RD (f15.0; a555; d0.45),6502
5370934,RM (f12.0; u4; d0.8) (x252),4997
5371550,RD (f24.0; a555; d0.45),8422
5372566,RD (f13.5; a510; d0.45),5999
5371782,RD (f13.5; a510; d0.45),6258
5371893,RM (u4) (x18),4358
5371896,RD (f13.5; a510; d0.45),6187
5371981,RD (f12.0; a370; d0.4),6496
5372081,RD (f24.0; a555; d0.45),9118
5372584,RD (f24.0; a555; d0.45),14501
5373444,RD (f12.0; a370; d0.4),6268
5372642,RD (f24.0; a555; d0.45),8127
5372838,CR 2.0 (c2.0; r2.0) SS2,17570
5372875,RD (f22.5; a1045; d0.45) (x47),53713
5372888,RD (f13.5; a510; d0.45),5999
5373042,RD (f13.5; a510; d0.45),5999
5373153,RS (f18.0; a550; d0.6),3311
5373768,RD (f24.0; a555; d0.45),9598
5373818,RD (f24.0; a555; d0.45),8068
5373843,RD (f30.0; a1390; d0.45),39549
5374194,RD (f12.0; a370; d0.4),6195
5374205,RD (f12.0; a370; d0.4),5163
5374271,RD (f24.0; a555; d0.45),8774
5374315,RD (f24.0; a555; d0.45),17306
5374436,RD (f15.0; a555; d0.45),7544
5374742,RD (f21.0; a835; d0.45) (x32),16335
5375024,RS (f18.0; a550; d0.6),3656
5375245,RD (f24.0; a555; d0.45),7932
5375742,RD (f24.0; a555; d0.45),8098
5375867,ON,1020257
5376598,RD (f19.5; a1345; d0.45),15329
5376835,RD (f24.0; a555; d0.45),8135
5377096,RD (f24.0; a555; d0.45),9520
5377497,RD (f12.0; a370; d0.4),9343
5378007,OC,15723
5378151,RD (f24.0; a555; d0.45),10836
5378430,RD (f24.0; a555; d0.45),11722
5378626,RS (f18.0; a550; d0.6),2837
5402526,RD (f13.5; a510; d0.45),5999
5378831,RD (f24.0; a555; d0.45),7916
5378847,ON,21219
5378861,RD (f24.0; a555; d0.45),11430
5378894,RD (f24.0; a555; d0.45),11622
5378931,RD (f22.5; a1045; d0.45) (x47),67770
5379538,RD (f15.0; a555; d0.45),6444
5380147,OC,11398
5399304,RD (f15.0; a555; d0.45) (x28),9370
5380210,RD (f12.0; a370; d0.4),7460
5380744,RD (f9.0; d0.4) (x1015),4249
5380800,RD (f24.0; a555; d0.45),9598
5381015,RD (f15.0; a555; d0.45),6875
5381115,RD (f9.0; d0.4) (x1015),5046
5381160,RD (f9.0; d0.4) (x1015),78082
5381190,RD (f15.0; a555; d0.45),6725
5381271,RD (f24.0; a555; d0.45),9433
5381330,RD (f9.0; d0.4) (x1015),5258
5381458,RD (f9.0; d0.4) (x1015),5365
5382096,RD (f15.0; a555; d0.45),7653
5382175,RD (f15.0; a555; d0.45) (x28),14382
5382244,RD (f24.0; a555; d0.45),9773
5382541,RD (f13.5; a510; d0.45),154
5382704,RD (f13.5; a510; d0.45),6901
5382707,RD (f12.0; a370; d0.4),6162
5382810,RD (f12.0; a370; d0.4),6164
5382846,RD (f9.0; d0.4) (x1015),3114
5383014,RD (f24.0; a555; d0.45),12414
5383283,OR,49488
5383301,RM (f12.0; u4; d0.8) (x252),2286
5383507,RD (f22.5; a1045; d0.45) (x47),10301
5384052,RD (f24.0; a555; d0.45),11567
5384063,RD (f15.0; a555; d0.45),55895
5384066,RD (f15.0; a555; d0.45),7474
5384601,RD (f24.0; a555; d0.45),10934
5384436,RD (f22.5; a1045; d0.45) (x46),22273
5384817,RD (f9.0; d0.4) (x1015),3875
5384873,RS (f18.0; a550; d0.6),3249
5385080,RD (f22.5; a1045; d0.45) (x46),14999
5386132,RD (f15.0; a555; d0.45),7255
5385160,RD (f9.0; d0.4) (x1015),4109
5385493,RD (f22.5; a1045; d0.45) (x47),14175
5385508,RD (f24.0; a555; d0.45),10217
5385729,RD (f9.0; d0.4) (x1015),3908
5385806,RD (f15.0; a555; d0.45) (x28),10563
5385831,RD (f22.5; a1045; d0.45) (x47),17027
5385977,RD (f13.5; a510; d0.45),14247
5385988,RD (f15.0; a555; d0.45),7082
5386233,RD (f9.0; d0.4) (x1015),4482
5386249,RD (f13.5; a510; d0.45),5498
5386315,RD (f15.0; a555; d0.45),6585
5386435,RD (f12.0; a370; d0.4),4598
5386455,RD (f12.0; a370; d0.4),4025
5386556,RD (f15.0; a555; d0.45),7775
5386600,RS (f18.0; a550; d0.6),3249
5387700,RS (f18.0; a550; d0.6),6532
5387794,RD (f21.0; a835; d0.45) (x32),15155
5387915,RD (f24.0; a555; d0.45),8538
5388057,RD (f15.0; a555; d0.45),9535
5388457,RD (f13.5; a510; d0.45),7799
5388557,RD (f12.0; a370; d0.4),3868
5388766,RD (f21.0; a835; d0.45) (x32),48208
5388807,RD (f24.0; a555; d0.45),170331
5388819,RD (f24.0; a555; d0.45),8131
5388821,RM (f12.0; u4; d0.8) (x252),9392
5388858,RD (f24.0; a555; d0.45),82868
5388889,RS (f18.0; a550; d0.6),2927
5389475,RD (f22.5; a1045; d0.45) (x47),12726
5389651,RD (f13.5; a510; d0.45),7043
5389656,RD (f9.0; d0.4) (x1015),3450
5389858,ON,210519
5390023,RD (f12.0; a370; d0.4),3917
5390275,RD (f21.0; a835; d0.45) (x31),7806
5390344,RD (f12.0; a370; d0.4),142045
5390442,RD (f22.5; a1045; d0.45) (x47),15603
5390768,RD (f9.0; d0.4) (x1015),2576
5392051,RD (f12.0; a370; d0.4),3631
5390838,RD (f12.0; a370; d0.4),3597
5390857,RD (f9.0; d0.4) (x1015),2742
5391369,RD (f24.0; a555; d0.45),9997
5390939,RD (f21.0; a835; d0.45) (x31),7806
5391545,RD (f22.5; a1045; d0.45) (x46),17304
5391619,RD (f21.0; a835; d0.45) (x31),7806
5391634,RD (f13.5; a510; d0.45),6258
5392217,RD (f13.5; a510; d0.45),6313
5392235,RD (f13.5; a510; d0.45),5498
5392625,RD (f9.0; d0.4) (x1015),2874
5392670,RD (f13.5; a510; d0.45),6602
5392742,RD (f13.5; a510; d0.45),6704
5392748,RD (f12.0; a370; d0.4),3136
5392890,RD (f13.5; a510; d0.45),5498
5392925,RD (f12.0; a370; d0.4),3794
5393007,RD (f24.0; a555; d0.45),8768
5393026,RD (f12.0; a370; d0.4),3506
5393082,RD (f13.5; a510; d0.45),7945
5393187,RD (f22.5; a1045; d0.45) (x47),12568
5393315,RD (f13.5; a510; d0.45),5686
5393381,RD (f21.0; a835; d0.45) (x31),10095
5393389,RD (f13.5; a510; d0.45),5499
5393478,RD (f22.5; a1045; d0.45) (x47),12748
5393570,RD (f13.5; a510; d0.45),5628
5393738,RD (f13.5; a510; d0.45),5660
5393775,RD (f13.5; a510; d0.45),5739
5393800,RD (f13.5; a510; d0.45),7198
5393877,RD (f12.0; a370; d0.4),3449
5393884,RD (f13.5; a510; d0.45),5508
5393971,RD (f13.5; a510; d0.45),7193
5394443,RD (f22.5; a1045; d0.45) (x47),9732
5394677,RD (f21.0; a835; d0.45) (x31),7693
5394697,RD (f13.5; a510; d0.45),6149
5394713,RD (f12.0; a370; d0.4),3506
5394757,RD (f12.0; a370; d0.4),5175
5395283,RD (f13.5; a510; d0.45),7194
5395476,RD (f22.5; a1045; d0.45) (x47),10144
5395507,RD (f21.0; a835; d0.45) (x31),6745
5395889,RD (f13.5; a510; d0.45),6069
5395924,RD (f24.0; a555; d0.45),11173
5396023,RD (f22.5; a1045; d0.45) (x46),16882
5396048,RD (f13.5; a510; d0.45),7438
5396681,RD (f12.0; a370; d0.4),3454
5396807,RD (f24.0; a555; d0.45),9755
5396985,RM (f12.0; u4; d0.8) (x252),2971
5397037,RD (f13.5; a510; d0.45),6217
5397183,RD (f13.5; a510; d0.45),7497
5397185,RD (f13.5; a510; d0.45),5499
5397193,RD (f13.5; a510; d0.45),5521
5397263,RM (f12.0; u4; d0.8) (x252),2976
5397385,RD (f13.5; a510; d0.45),7434
5397447,RD (f12.0; a370; d0.4),5317
5397503,RD (f24.0; a555; d0.45),9753
5397708,RD (f13.5; a510; d0.45),7998
5397732,RD (f13.5; a510; d0.45),5749
5397741,RD (f12.0; a370; d0.4),3802
5397914,RD (f13.5; a510; d0.45),5521
5397954,RD (f15.0; a555; d0.45) (x28),9744
5398094,RD (f13.5; a510; d0.45),5521
5398273,RD (f13.5; a510; d0.45),5521
5398304,RD (f13.5; a510; d0.45),5525
5398336,RD (f15.0; a555; d0.45) (x28),9361
5398396,RD (f22.5; a1045; d0.45) (x47),11034
5398454,RD (f13.5; a510; d0.45),8444
5398720,RD (f13.5; a510; d0.45),7572
5398832,RD (f13.5; a510; d0.45),5525
5401093,RD (f13.5; a510; d0.45),10598
5399069,RM (f12.0; u4; d0.8) (x252),2728
5399275,RD (f13.5; a510; d0.45),5748
5399461,RD (f15.0; a555; d0.45) (x28),7376
5399676,RD (f24.0; a555; d0.45),17915
5399733,RD (f13.5; a510; d0.45),7189
5399867,RD (f12.0; a370; d0.4),4499
5399922,RD (f13.5; a510; d0.45),5504
5400004,RD (f13.5; a510; d0.45),37229
5400071,RD (f12.0; a370; d0.4),4380
5400138,RD (f24.0; a555; d0.45),13127
5400421,RD (f13.5; a510; d0.45),5549
5400425,RD (f13.5; a510; d0.45),7514
5401199,RD (f13.5; a510; d0.45),6239
5400588,RD (f13.5; a510; d0.45),5735
5400816,RD (f13.5; a510; d0.45),6066
5400842,RD (f24.0; a555; d0.45),7517
5400895,RD (f15.0; a555; d0.45) (x28),8745
5401001,RD (f13.5; a510; d0.45),5511
5401058,RD (f13.5; a510; d0.45),5511
5401405,RD (f13.5; a510; d0.45),5623
5401483,RD (f13.5; a510; d0.45),5511
5401541,RD (f22.5; a1045; d0.45) (x47),22112
5401565,RD (f24.0; a555; d0.45),7520
5401806,RD (f13.5; a510; d0.45),5696
5402006,RD (f15.0; a555; d0.45) (x28),9058
5402011,RD (f13.5; a510; d0.45),8342
5402129,RD (f13.5; a510; d0.45),56246
5402206,RD (f13.5; a510; d0.45),7358
5402228,RD (f13.5; a510; d0.45),7964
5409969,RM (f12.0; u4; d0.8) (x252),2626
5410480,RD (f24.0; a555; d0.45),10314
5421945,RD (f18.0; a835; d0.45) (x28),9374
5402698,RD (f13.5; a510; d0.45),5741
5402881,RD (f24.0; a555; d0.45),9509
5403133,RD (f15.0; a555; d0.45) (x28),28694
5403141,RD (f13.5; a510; d0.45),5991
5403210,RD (f13.5; a510; d0.45),8076
5403295,RM (f12.0; u4; d0.8) (x252),2727
5403456,RD (f13.5; a510; d0.45),5511
5403555,RD (f13.5; a510; d0.45),5876
5403733,RD (f13.5; a510; d0.45),5517
5404236,RD (f13.5; a510; d0.45),7799
5404529,RD (f15.0; a555; d0.45) (x28),8194
5405216,RD (f13.5; a510; d0.45),5512
5404756,RD (f13.5; a510; d0.45),5748
5404842,RD (f24.0; a555; d0.45),8699
5404897,RD (f13.5; a510; d0.45),5748
5404911,RD (f13.5; a510; d0.45),5512
5405007,RD (f24.0; a555; d0.45),182088
5405300,RD (f15.0; a555; d0.45) (x28),8392
5405352,RD (f13.5; a510; d0.45),5797
5405465,RD (f13.5; a510; d0.45),5568
5405541,RD (f13.5; a510; d0.45),6384
5405553,RD (f13.5; a510; d0.45),8817
5406356,RD (f24.0; a555; d0.45),7774
5405570,RD (f13.5; a510; d0.45),10635
5405634,RD (f13.5; a510; d0.45),5511
5405823,RD (f15.0; a555; d0.45) (x28),10468
5405903,RD (f13.5; a510; d0.45),6752
5405970,RD (f24.0; a555; d0.45),11701
5406204,RD (f13.5; a510; d0.45),5748
5406322,RD (f13.5; a510; d0.45),6102
5406324,RD (f13.5; a510; d0.45),5748
5406446,RD (f13.5; a510; d0.45),5512
5406468,RD (f15.0; a555; d0.45) (x28),10633
5406552,RD (f13.5; a510; d0.45),82004
5406574,CR 2.0 (c2.0; r2.0) SS2,5435
5406614,RD (f24.0; a555; d0.45),10541
5406655,RD (f13.5; a510; d0.45),7699
5406710,RD (f24.0; a555; d0.45),8999
5406786,RD (f13.5; a510; d0.45),6290
5406790,RD (f15.0; a555; d0.45) (x28),6661
5407018,CR 2.0 (c2.0; r2.0) SS2,2020
5407534,RD (f24.0; a555; d0.45),8353
5407642,RM (f12.0; u4; d0.8) (x252),2701
5407771,RD (f13.5; a510; d0.45),8264
5407953,RD (f15.0; a555; d0.45) (x28),10816
5407971,RD (f13.5; a510; d0.45),7654
5408033,RD (f13.5; a510; d0.45),5560
5408035,RD (f13.5; a510; d0.45),5498
5408188,RD (f15.0; a555; d0.45) (x28),9675
5408336,RD (f13.5; a510; d0.45),7600
5408537,RD (f15.0; a555; d0.45) (x28),7031
5408678,RD (f13.5; a510; d0.45),6453
5408703,RD (f15.0; a555; d0.45) (x28),8248
5408813,RD (f24.0; a555; d0.45),10154
5408880,RD (f15.0; a555; d0.45) (x28),13334
5408889,RD (f13.5; a510; d0.45),7100
5408917,RM (f12.0; u4; d0.8) (x252),2518
5408964,RD (f13.5; a510; d0.45),6393
5409146,RD (f13.5; a510; d0.45),8456
5409204,RD (f13.5; a510; d0.45),6348
5409949,RD (f15.0; a555; d0.45) (x28),6438
5409999,RD (f24.0; a555; d0.45),9822
5410047,RD (f15.0; a555; d0.45) (x28),10728
5410165,RS (f18.0; a550; d0.6),3206
5410459,RD (f13.5; a510; d0.45),7566
5410784,RD (f15.0; a555; d0.45) (x28),8395
5410788,RD (f13.5; a510; d0.45),6945
5410814,RD (f15.0; a555; d0.45) (x28),9746
5410895,RD (f13.5; a510; d0.45),10043
5410931,ON,119090
5410986,RD (f13.5; a510; d0.45),7837
5411035,RD (f24.0; a555; d0.45),12128
5411039,RD (f13.5; a510; d0.45),6946
5411061,UT,34530
5411147,RD (f13.5; a510; d0.45),6100
5411467,RD (f15.0; a555; d0.45) (x28),9437
5411551,RD (f15.0; a555; d0.45) (x28),10116
5411563,RD (f13.5; a510; d0.45),6317
5411849,UT,297876
5412289,RD (f13.5; a510; d0.45),6612
5412293,RD (f13.5; a510; d0.45),7176
5412406,RD (f24.0; a555; d0.45),10848
5412409,RD (f13.5; a510; d0.45),5511
5412522,RD (f13.5; a510; d0.45),7720
5412531,RD (f13.5; a510; d0.45),6484
5412648,RD (f13.5; a510; d0.45),6867
5413246,RS (f18.0; a550; d0.6),3007
5413265,RD (f13.5; a510; d0.45),6543
5413654,RD (f13.5; a510; d0.45),6147
5414030,RD (f13.5; a510; d0.45),79364
5414203,RD (f13.5; a510; d0.45),7136
5414286,RD (f24.0; a555; d0.45),10104
5414349,RD (f13.5; a510; d0.45),5511
5414402,RD (f13.5; a510; d0.45),6078
5414485,RD (f24.0; a555; d0.45),9559
5414534,RD (f13.5; a510; d0.45),5511
5414803,RD (f13.5; a510; d0.45),5942
5415003,RD (f13.5; a510; d0.45),6205
5415088,RD (f13.5; a510; d0.45),6080
5415120,RD (f24.0; a555; d0.45),12445
5417666,RD (f21.0; a1040; d0.45) (x45),15322
5415227,RD (f15.0; a555; d0.45) (x28),7920
5415270,E 1.0,6292
5415351,RD (f13.5; a510; d0.45),5510
5415517,RD (f21.0; a1040; d0.45) (x45),18112
5415873,RM (u4) (x18),9742
5415970,RD (f13.5; a510; d0.45),7015
5415998,E 1.0,7513
5416174,RD (f13.5; a510; d0.45),6249
5416199,RD (f30.0; a2700; d0.45) (x27),46337
5416495,RD (f13.5; a510; d0.45),6486
5416524,RD (f13.5; a510; d0.45),6523
5416634,RD (f21.0; a1040; d0.45) (x45),14853
5416766,RD (f13.5; a510; d0.45),28469
5416770,RD (f13.5; a510; d0.45),66
5416834,RD (f13.5; a510; d0.45),6744
5417179,RD (f13.5; a510; d0.45),5511
5417269,RD (f13.5; a510; d0.45),5842
5417377,RD (f13.5; a510; d0.45),5978
5417428,RD (f13.5; a510; d0.45),5499
5417468,RD (f13.5; a510; d0.45),6275
5417604,RD (f21.0; a1040; d0.45) (x45),14848
5417773,RD (f13.5; a510; d0.45),5520
5417845,RD (f13.5; a510; d0.45),6446
5417905,RD (f13.5; a510; d0.45),5565
5418038,RD (f15.0; a555; d0.45) (x28),96034
5418071,RD (f21.0; a1040; d0.45) (x45),16229
5418476,RD (f13.5; a510; d0.45),5839
5418565,RD (f21.0; a1040; d0.45) (x45),193512
5418608,RD (f21.0; a1040; d0.45) (x45),14842
5418693,RD (f13.5; a510; d0.45),6089
5418891,RD (f13.5; a510; d0.45),5827
5419196,RD (f24.0; a555; d0.45),10819
5419594,RD (f13.5; a510; d0.45),5511
5419279,ON,452590
5419317,RD (f13.5; a510; d0.45),5511
5419392,RD (f24.0; a555; d0.45),8056
5419428,RD (f21.0; a1040; d0.45) (x45),13055
5419849,RD (f13.5; a510; d0.45),6390
5419859,RD (f13.5; a510; d0.45),8416
5420129,RD (f15.0; a555; d0.45) (x28),98366
5420349,RD (f13.5; a510; d0.45),14012
5420402,RD (f13.5; a510; d0.45),4993
5420436,RD (f13.5; a510; d0.45),13797
5420607,RD (f15.0; a555; d0.45) (x28),16314
5420614,RD (f13.5; a510; d0.45),2183
5420707,RD (f15.0; a555; d0.45) (x28),6397
5420957,RD (f13.5; a510; d0.45),4999
5421087,RD (f13.5; a510; d0.45),7046
5421331,RD (f13.5; a510; d0.45),5814
5421653,RD (f21.0; a1040; d0.45) (x45),13756
5421675,ON,397
5421710,RD (f13.5; a510; d0.45),5501
5421831,RD (f13.5; a510; d0.45),5749
5422004,RD (f13.5; a510; d0.45),6153
5422103,RD (f15.0; a555; d0.45) (x28),8098
5422032,RD (f13.5; a510; d0.45),7348
5422058,RD (f13.5; a510; d0.45),6999
5422066,RD (f13.5; a510; d0.45),5509
5422217,RD (f15.0; a555; d0.45) (x28),7202
5425305,RD (f13.5; a510; d0.45),5464
5434643,RD (f13.5; a510; d0.45) (x28),9225
5441119,RD (f13.5; a510; d0.45) (x28),9377
5422337,RD (f13.5; a510; d0.45),5998
5422722,RD (f13.5; a510; d0.45),7197
5422885,RD (f15.0; a555; d0.45) (x28),8098
5423041,RD (f21.0; a1040; d0.45) (x45),12568
5423141,RD (f13.5; a510; d0.45),5998
5423171,RD (f13.5; a510; d0.45),7171
5423374,RD (f18.0; a835; d0.45) (x28),10493
5423481,RD (f13.5; a510; d0.45),5998
5423744,RD (f13.5; a510; d0.45),5998
5423812,RD (f15.0; a555; d0.45) (x28),7192
5423901,RD (f13.5; a510; d0.45),5949
5423904,RD (f13.5; a510; d0.45),5943
5424111,RD (f21.0; a1040; d0.45) (x45),14182
5424135,RD (f13.5; a510; d0.45),5998
5424226,RD (f13.5; a510; d0.45),7006
5424248,RD (f13.5; a510; d0.45),5696
5424519,RD (f13.5; a510; d0.45),5466
5424563,RD (f15.0; a555; d0.45) (x28),8662
5424800,RD (f21.0; a1040; d0.45) (x45),11838
5425097,RD (f15.0; a555; d0.45) (x28),7237
5425104,RD (f15.0; a555; d0.45) (x28),9386
5425246,RD (f13.5; a510; d0.45),8944
5425379,RS (f18.0; a665) (x10),2887
5425679,RS (f18.0; a665) (x10),2461
5425944,RD (f13.5; a510; d0.45),6114
5426076,RD (f13.5; a510; d0.45),68382
5426165,RD (f13.5; a510; d0.45),5706
5426169,RD (f21.0; a1040; d0.45) (x45),10266
5426288,RS (f18.0; a665) (x10),2481
5426312,RD (f13.5; a510; d0.45),6989
5426321,RD (f13.5; a510; d0.45),5673
5426483,RD (f13.5; a510; d0.45),13197
5426589,RD (f13.5; a510; d0.45),7080
5426634,RD (f13.5; a510; d0.45),5491
5426734,RD (f15.0; a555; d0.45) (x28),8649
5426780,RD (f21.0; a1040; d0.45) (x45),17725
5426931,RD (f13.5; a510; d0.45),5972
5426950,RD (f13.5; a510; d0.45),5698
5426980,RD (f13.5; a510; d0.45),18412
5427126,RD (f13.5; a510; d0.45),5512
5427460,RD (f15.0; a555; d0.45) (x28),10290
5427481,RD (f13.5; a510; d0.45),6136
5427645,RD (f13.5; a510; d0.45),6133
5427706,RD (f13.5; a510; d0.45),9584
5427746,RD (f13.5; a510; d0.45),5098
5427914,RD (f21.0; a1040; d0.45) (x45),12373
5428191,RD (f13.5; a510; d0.45),7183
5428258,RD (f13.5; a510; d0.45),6958
5428328,RD (f13.5; a510; d0.45),5512
5428337,RD (f15.0; a555; d0.45) (x28),9960
5428592,RS (f18.0; a665) (x10),4636
5428611,RD (f13.5; a510; d0.45),5522
5429027,RD (f21.0; a1040; d0.45) (x45),16377
5429260,RD (f13.5; a510; d0.45),4992
5429344,RD (f13.5; a510; d0.45),5499
5429376,RD (f13.5; a510; d0.45),6575
5429428,RS (f18.0; a665) (x10),2478
5429636,RD (f13.5; a510; d0.45),5100
5429686,RD (f13.5; a510; d0.45),5510
5429698,RD (f15.0; a555; d0.45) (x28),6694
5429735,RS (f18.0; a665) (x10),4593
5429895,RD (f13.5; a510; d0.45),6030
5430219,RS (f18.0; a665) (x10),4139
5430253,RD (f15.0; a555; d0.45) (x28),10183
5430256,RD (f15.0; a555; d0.45) (x28),7336
5430315,RD (f21.0; a1040; d0.45) (x45),26439
5430484,RS (f18.0; a665) (x10),3609
5430624,RD (f15.0; a555; d0.45) (x37),10822
5430696,RD (f13.5; a510; d0.45),6002
5430849,RD (f15.0; a555; d0.45) (x37),7497
5430963,RD (f13.5; a510; d0.45),5295
5430981,RD (f13.5; a510; d0.45),5098
5431148,RT (x67),1414
5431224,RD (f15.0; a555; d0.45) (x37),7491
5431278,RD (f15.0; a555; d0.45) (x28),7949
5431636,RD (f21.0; a1040; d0.45) (x45),12441
5435838,RD (f13.5; a510; d0.45),5778
5432072,RD (f15.0; a555; d0.45) (x28),8941
5432334,RD (f15.0; a555; d0.45) (x28),9199
5432415,RD (f15.0; a555; d0.45) (x28),108315
5432477,RD (f13.5; a510; d0.45),5441
5432526,RD (f15.0; a555; d0.45) (x28),8035
5432647,RD (f21.0; a1040; d0.45) (x45),13446
5432789,RD (f13.5; a510; d0.45),5454
5432806,RD (f13.5; a510; d0.45),5099
5432903,RS (f18.0; a665) (x10),4008
5432938,RT (x67),1192
5432997,RS (f18.0; a665) (x10),4765
5433515,RD (f13.5; a510; d0.45),7411
5433522,RD (f13.5; a510; d0.45),5511
5433025,RS (f18.0; a665) (x10),58291
5433099,RD (f13.5; a510; d0.45),5694
5433712,RD (f13.5; a510; d0.45),5624
5433132,RD (f13.5; a510; d0.45),4994
5433203,RT (x67),1275
5433219,RD (f15.0; a555; d0.45) (x37),7557
5433328,RD (f13.5; a510; d0.45),5099
5433361,RD (f13.5; a510; d0.45),5095
5433587,RD (f13.5; a510; d0.45),5511
5433642,RD (f15.0; a555; d0.45) (x37),7493
5433722,RS (f18.0; a665) (x10),2475
5433735,RD (f13.5; a510; d0.45),5511
5433786,RD (f13.5; a510; d0.45),6097
5433930,RD (f13.5; a510; d0.45),7630
5434012,RT (x67),1272
5434179,RD (f21.0; a1040; d0.45) (x45),11550
5434379,RD (f13.5; a510; d0.45),8320
5434675,RD (f13.5; a510; d0.45),5325
5434929,RD (f13.5; a510; d0.45),8349
5434965,RD (f13.5; a510; d0.45),5086
5435017,RD (f15.0; a555; d0.45) (x37),7167
5435126,RD (f13.5; a510; d0.45),5690
5435345,RD (f15.0; a555; d0.45) (x37),7496
5435505,RD (f15.0; a555; d0.45) (x37),7524
5435507,RD (f13.5; a510; d0.45),5512
5435601,RD (f15.0; a555; d0.45) (x28),7679
5435677,RD (f13.5; a510; d0.45),7091
5435685,RS (f18.0; a665) (x10),2474
5435745,RD (f13.5; a510; d0.45),5524
5435923,RD (f13.5; a510; d0.45) (x28),8253
5435939,RD (f13.5; a510; d0.45),5511
5436168,RD (f13.5; a510; d0.45),6813
5436426,RD (f15.0; a555; d0.45) (x37),8186
5436441,RD (f13.5; a510; d0.45),5576
5436444,RD (f13.5; a510; d0.45),5774
5436555,RD (f13.5; a510; d0.45),7106
5437079,ON,115813
5437179,RD (f13.5; a510; d0.45),6128
5437238,RD (f13.5; a510; d0.45),8361
5437483,RD (f13.5; a510; d0.45),5885
5437765,RD (f13.5; a510; d0.45) (x28),7424
5437778,RD (f15.0; a555; d0.45) (x37),6898
5437897,RD (f13.5; a510; d0.45),5492
5438058,RD (f13.5; a510; d0.45) (x28),7604
5438445,RS (f18.0; a665) (x10),3504
5438542,RD (f15.0; a555; d0.45) (x37),9766
5438617,RD (f13.5; a510; d0.45) (x28),7468
5438723,RS (f18.0; a665) (x10),2607
5438780,RD (f15.0; a555; d0.45) (x28),5950
5438819,RS (f18.0; a665) (x10),2758
5438828,RD (f13.5; a510; d0.45) (x37),5123
5438863,RD (f13.5; a510; d0.45),5503
5438912,RD (f13.5; a510; d0.45),5526
5439069,RD (f15.0; a555; d0.45) (x28),6478
5439102,RD (f13.5; a510; d0.45),6912
5439194,RS (f18.0; a665) (x10),3201
5439246,RD (f15.0; a555; d0.45) (x37),7498
5439355,RT (x311),1325
5439465,RD (f13.5; a510; d0.45),5626
5439914,RD (f15.0; a555; d0.45) (x28),7455
5439581,RS (f18.0; a665) (x10),2825
5440012,RS (f18.0; a665) (x10),2861
5439743,RD (f13.5; a510; d0.45),5782
5439985,RD (f15.0; a555; d0.45) (x37),7557
5440120,RD (f13.5; a510; d0.45) (x37),5271
5440124,RD (f13.5; a510; d0.45),7462
5440194,RD (f13.5; a510; d0.45) (x28),7152
5440289,RS (f18.0; a665) (x10),3351
5440383,RD (f13.5; a510; d0.45),41068
5440461,RD (f13.5; a510; d0.45) (x40),5035
5440509,RS (f18.0; a665) (x10),3202
5441909,RD (f13.5; a510; d0.45) (x40),5271
5448345,RD (f13.5; a510; d0.45),6721
5458748,UT,28471
5441185,RD (f13.5; a510; d0.45),11997
5441305,RD (f13.5; a510; d0.45),5551
5441390,RS (f18.0; a665) (x10),2481
5441576,OR,1070
5441668,RS (f18.0; a665) (x10),2480
5441713,RD (f15.0; a555; d0.45) (x37),13047
5441822,RD (f15.0; a555; d0.45) (x37),4998
5441860,RD (f13.5; a510; d0.45),6400
5442383,RD (f13.5; a510; d0.45),127583
5442560,RS (f18.0; a665) (x10),7052
5443070,RS (f18.0; a665) (x10),3317
5443338,RD (f15.0; a555; d0.45) (x37),5455
5443432,RD (f13.5; a510; d0.45),6745
5443438,RD (f13.5; a510; d0.45),5939
5443458,RD (f13.5; a510; d0.45) (x28),6439
5443577,RM (u4) (x18),8113
5443595,RD (f15.0; a555; d0.45) (x37),7433
5443639,RD (f13.5; a510; d0.45) (x37),5039
5443755,RD (f15.0; a555; d0.45) (x37),5474
5443796,RS (f18.0; a665) (x6),3705
5443894,RD (f12.0; a465; d0.45) (x39),3276
5444184,RD (f13.5; a510; d0.45) (x28),7503
5444271,RD (f13.5; a510; d0.45) (x28),7415
5444321,RD (f12.0; a465; d0.45) (x39),6916
5444349,RD (f15.0; a555; d0.45) (x37),10333
5444363,RD (f13.5; a510; d0.45),5499
5444484,RD (f13.5; a510; d0.45),5759
5444494,RD (f12.0; a465; d0.45) (x39),5544
5444506,RD (f15.0; a555; d0.45) (x37),5845
5444734,RD (f13.5; a510; d0.45) (x37),6720
5446526,RD (f13.5; a510; d0.45),5898
5444786,RD (f15.0; a555; d0.45) (x37),12781
5444840,RD (f13.5; a510; d0.45),5555
5445430,RD (f13.5; a510; d0.45) (x28),7319
5444929,RS (f18.0; a665) (x6),2577
5445035,RD (f13.5; a510; d0.45) (x28),9340
5445107,RD (f15.0; a555; d0.45) (x37),7323
5445157,RD (f12.0; a465; d0.45) (x39),5779
5445219,RD (f13.5; a510; d0.45),6111
5445771,RD (f13.5; a510; d0.45),5549
